name,pbt1,t1,pbt2,t2,pbt3,t3,points,ind,pbt,wonprevious,triple,TSID
Adrian Lewis,324,20,304,7,297,T19,7,t2pt,304,0,0,178
Adrian Lewis,324,20,304,7,297,T19,57,t3pt,297,0,1,178
Adrian Lewis,240,20,220,20,200,T20,20,t1pt,240,0,0,178
Adrian Lewis,240,20,220,20,200,T20,20,t2pt,220,0,0,178
Adrian Lewis,240,20,220,20,200,T20,60,t3pt,200,0,1,178
Adrian Lewis,501,20,481,20,461,20,20,t1pt,501,0,0,179
Adrian Lewis,501,20,481,20,461,20,20,t2pt,481,0,0,179
Adrian Lewis,501,20,481,20,461,20,20,t3pt,461,0,0,179
Adrian Lewis,441,20,421,19,402,19,20,t1pt,441,0,0,179
Adrian Lewis,441,20,421,19,402,19,19,t2pt,421,0,0,179
Adrian Lewis,441,20,421,19,402,19,19,t3pt,402,0,0,179
Adrian Lewis,383,20,363,19,344,T19,20,t1pt,383,0,0,179
Adrian Lewis,383,20,363,19,344,T19,19,t2pt,363,0,0,179
Adrian Lewis,383,20,363,19,344,T19,57,t3pt,344,0,1,179
Adrian Lewis,287,20,267,20,247,T1,20,t1pt,287,0,0,179
Adrian Lewis,287,20,267,20,247,T1,20,t2pt,267,0,0,179
Adrian Lewis,287,20,267,20,247,T1,3,t3pt,247,0,0,179
Adrian Lewis,244,T5,229,19,210,20,15,t1pt,244,0,0,179
Adrian Lewis,244,T5,229,19,210,20,19,t2pt,229,0,0,179
Adrian Lewis,244,T5,229,19,210,20,20,t3pt,210,0,0,179
Adrian Lewis,501,T20,441,20,421,T20,60,t1pt,501,0,1,180
Adrian Lewis,501,T20,441,20,421,T20,20,t2pt,441,0,0,180
Adrian Lewis,501,T20,441,20,421,T20,60,t3pt,421,0,1,180
Adrian Lewis,361,20,341,20,321,19,20,t1pt,361,0,0,180
Adrian Lewis,361,20,341,20,321,19,20,t2pt,341,0,0,180
Adrian Lewis,361,20,341,20,321,19,19,t3pt,321,0,0,180
Adrian Lewis,302,20,282,T18,228,T18,20,t1pt,302,0,0,180
Adrian Lewis,302,20,282,T18,228,T18,54,t2pt,282,0,1,180
Adrian Lewis,302,20,282,T18,228,T18,54,t3pt,228,0,1,180
Adrian Lewis,501,T20,441,20,421,19,60,t1pt,501,1,1,181
Adrian Lewis,501,T20,441,20,421,19,20,t2pt,441,1,0,181
Adrian Lewis,501,T20,441,20,421,19,19,t3pt,421,1,0,181
Adrian Lewis,402,T1,399,T20,339,20,3,t1pt,402,1,0,181
Adrian Lewis,402,T1,399,T20,339,20,60,t2pt,399,1,1,181
Adrian Lewis,402,T1,399,T20,339,20,20,t3pt,339,1,0,181
Adrian Lewis,319,T20,259,20,239,1,60,t1pt,319,1,1,181
Adrian Lewis,319,T20,259,20,239,1,20,t2pt,259,1,0,181
Adrian Lewis,319,T20,259,20,239,1,1,t3pt,239,1,0,181
Adrian Lewis,238,20,218,20,198,T20,20,t1pt,238,1,0,181
Adrian Lewis,238,20,218,20,198,T20,20,t2pt,218,1,0,181
Adrian Lewis,238,20,218,20,198,T20,60,t3pt,198,1,1,181
Adrian Lewis,501,20,481,19,462,4,20,t1pt,501,0,0,182
Adrian Lewis,501,20,481,19,462,4,19,t2pt,481,0,0,182
Adrian Lewis,501,20,481,19,462,4,4,t3pt,462,0,0,182
Adrian Lewis,458,1,457,20,437,19,1,t1pt,458,0,0,182
Adrian Lewis,458,1,457,20,437,19,20,t2pt,457,0,0,182
Adrian Lewis,458,1,457,20,437,19,19,t3pt,437,0,0,182
Adrian Lewis,418,20,398,20,378,T19,20,t1pt,418,0,0,182
Adrian Lewis,418,20,398,20,378,T19,20,t2pt,398,0,0,182
Adrian Lewis,418,20,398,20,378,T19,57,t3pt,378,0,1,182
Adrian Lewis,321,1,320,20,300,20,1,t1pt,321,0,0,182
Adrian Lewis,321,1,320,20,300,20,20,t2pt,320,0,0,182
Adrian Lewis,321,1,320,20,300,20,20,t3pt,300,0,0,182
Adrian Lewis,280,20,260,T20,200,20,20,t1pt,280,0,0,182
Adrian Lewis,280,20,260,T20,200,20,60,t2pt,260,0,1,182
Adrian Lewis,280,20,260,T20,200,20,20,t3pt,200,0,0,182
Adrian Lewis,180,20,160,T20,100,20,20,t1pt,180,0,0,182
Adrian Lewis,501,T20,441,20,421,T20,60,t1pt,501,0,1,183
Adrian Lewis,501,T20,441,20,421,T20,20,t2pt,441,0,0,183
Adrian Lewis,501,T20,441,20,421,T20,60,t3pt,421,0,1,183
Adrian Lewis,361,20,341,20,321,20,20,t1pt,361,0,0,183
Adrian Lewis,361,20,341,20,321,20,20,t2pt,341,0,0,183
Adrian Lewis,361,20,341,20,321,20,20,t3pt,321,0,0,183
Adrian Lewis,301,20,281,1,280,20,20,t1pt,301,0,0,183
Adrian Lewis,301,20,281,1,280,20,1,t2pt,281,0,0,183
Adrian Lewis,301,20,281,1,280,20,20,t3pt,280,0,0,183
Adrian Lewis,260,20,240,20,220,20,20,t1pt,260,0,0,183
Adrian Lewis,260,20,240,20,220,20,20,t2pt,240,0,0,183
Adrian Lewis,260,20,240,20,220,20,20,t3pt,220,0,0,183
Adrian Lewis,200,T20,140,20,120,20,60,t1pt,200,0,1,183
Adrian Lewis,501,1,500,20,480,20,1,t1pt,501,0,0,184
Adrian Lewis,501,1,500,20,480,20,20,t2pt,500,0,0,184
Adrian Lewis,501,1,500,20,480,20,20,t3pt,480,0,0,184
Adrian Lewis,460,1,459,19,440,T19,1,t1pt,460,0,0,184
Adrian Lewis,460,1,459,19,440,T19,19,t2pt,459,0,0,184
Adrian Lewis,460,1,459,19,440,T19,57,t3pt,440,0,1,184
Adrian Lewis,383,20,363,T19,306,19,20,t1pt,383,0,0,184
Adrian Lewis,383,20,363,T19,306,19,57,t2pt,363,0,1,184
Adrian Lewis,383,20,363,T19,306,19,19,t3pt,306,0,0,184
Adrian Lewis,287,20,267,20,247,19,20,t1pt,287,0,0,184
Adrian Lewis,287,20,267,20,247,19,20,t2pt,267,0,0,184
Adrian Lewis,287,20,267,20,247,19,19,t3pt,247,0,0,184
Adrian Lewis,228,20,208,20,188,18,20,t1pt,228,0,0,184
Adrian Lewis,228,20,208,20,188,18,20,t2pt,208,0,0,184
Adrian Lewis,228,20,208,20,188,18,18,t3pt,188,0,0,184
Adrian Lewis,501,20,481,T20,421,20,20,t1pt,501,1,0,185
Adrian Lewis,501,20,481,T20,421,20,60,t2pt,481,1,1,185
Adrian Lewis,501,20,481,T20,421,20,20,t3pt,421,1,0,185
Adrian Lewis,401,Bounce out,401,20,381,20,0,t1pt,401,1,0,185
Adrian Lewis,401,Bounce out,401,20,381,20,20,t2pt,401,1,0,185
Adrian Lewis,401,Bounce out,401,20,381,20,20,t3pt,381,1,0,185
Adrian Lewis,361,20,341,1,340,T20,20,t1pt,361,1,0,185
Adrian Lewis,361,20,341,1,340,T20,1,t2pt,341,1,0,185
Adrian Lewis,361,20,341,1,340,T20,60,t3pt,340,1,1,185
Adrian Lewis,280,20,260,20,240,T20,20,t1pt,280,1,0,185
Adrian Lewis,280,20,260,20,240,T20,20,t2pt,260,1,0,185
Adrian Lewis,280,20,260,20,240,T20,60,t3pt,240,1,1,185
Adrian Lewis,501,5,496,19,477,T19,5,t1pt,501,0,0,186
Adrian Lewis,501,5,496,19,477,T19,19,t2pt,496,0,0,186
Adrian Lewis,501,5,496,19,477,T19,57,t3pt,477,0,1,186
Adrian Lewis,420,20,400,T3,391,19,20,t1pt,420,0,0,186
Adrian Lewis,420,20,400,T3,391,19,9,t2pt,400,0,0,186
Adrian Lewis,420,20,400,T3,391,19,19,t3pt,391,0,0,186
Adrian Lewis,372,T20,312,20,292,T20,60,t1pt,372,0,1,186
Adrian Lewis,372,T20,312,20,292,T20,20,t2pt,312,0,0,186
Adrian Lewis,372,T20,312,20,292,T20,60,t3pt,292,0,1,186
Adrian Lewis,232,T20,172,T20,112,T20,60,t1pt,232,0,1,186
Adrian Lewis,501,20,481,T20,421,T20,20,t1pt,501,0,0,187
Adrian Lewis,501,20,481,T20,421,T20,60,t2pt,481,0,1,187
Adrian Lewis,501,20,481,T20,421,T20,60,t3pt,421,0,1,187
Adrian Lewis,361,20,341,T19,284,3,20,t1pt,361,0,0,187
Adrian Lewis,361,20,341,T19,284,3,57,t2pt,341,0,1,187
Adrian Lewis,361,20,341,T19,284,3,3,t3pt,284,0,0,187
Adrian Lewis,281,20,261,T20,201,20,20,t1pt,281,0,0,187
Adrian Lewis,281,20,261,T20,201,20,60,t2pt,261,0,1,187
Adrian Lewis,281,20,261,T20,201,20,20,t3pt,201,0,0,187
Adrian Lewis,181,T20,121,T1,118,T20,60,t1pt,181,0,1,187
Adrian Lewis,501,20,481,20,461,20,20,t1pt,501,1,0,188
Adrian Lewis,501,20,481,20,461,20,20,t2pt,481,1,0,188
Adrian Lewis,501,20,481,20,461,20,20,t3pt,461,1,0,188
Adrian Lewis,441,20,421,19,402,19,20,t1pt,441,1,0,188
Adrian Lewis,441,20,421,19,402,19,19,t2pt,421,1,0,188
Adrian Lewis,441,20,421,19,402,19,19,t3pt,402,1,0,188
Adrian Lewis,383,20,363,19,344,T18,20,t1pt,383,1,0,188
Adrian Lewis,383,20,363,19,344,T18,19,t2pt,363,1,0,188
Adrian Lewis,383,20,363,19,344,T18,54,t3pt,344,1,1,188
Adrian Lewis,290,20,270,20,250,20,20,t1pt,290,1,0,188
Adrian Lewis,290,20,270,20,250,20,20,t2pt,270,1,0,188
Adrian Lewis,290,20,270,20,250,20,20,t3pt,250,1,0,188
Adrian Lewis,501,20,481,20,461,T20,20,t1pt,501,0,0,189
Adrian Lewis,501,20,481,20,461,T20,20,t2pt,481,0,0,189
Adrian Lewis,501,20,481,20,461,T20,60,t3pt,461,0,1,189
Adrian Lewis,401,T20,341,T20,281,20,60,t1pt,401,0,1,189
Adrian Lewis,401,T20,341,T20,281,20,60,t2pt,341,0,1,189
Adrian Lewis,401,T20,341,T20,281,20,20,t3pt,281,0,0,189
Adrian Lewis,261,20,241,20,221,20,20,t1pt,261,0,0,189
Adrian Lewis,261,20,241,20,221,20,20,t2pt,241,0,0,189
Adrian Lewis,261,20,241,20,221,20,20,t3pt,221,0,0,189
Adrian Lewis,201,20,181,20,161,20,20,t1pt,201,0,0,189
Adrian Lewis,201,20,181,20,161,20,20,t2pt,181,0,0,189
Adrian Lewis,501,20,481,19,462,18,20,t1pt,501,1,0,190
Adrian Lewis,501,20,481,19,462,18,19,t2pt,481,1,0,190
Adrian Lewis,501,20,481,19,462,18,18,t3pt,462,1,0,190
Adrian Lewis,444,20,424,T19,367,19,20,t1pt,444,1,0,190
Adrian Lewis,444,20,424,T19,367,19,57,t2pt,424,1,1,190
Adrian Lewis,444,20,424,T19,367,19,19,t3pt,367,1,0,190
Adrian Lewis,348,T20,288,1,287,T1,60,t1pt,348,1,1,190
Adrian Lewis,348,T20,288,1,287,T1,1,t2pt,288,1,0,190
Adrian Lewis,348,T20,288,1,287,T1,3,t3pt,287,1,0,190
Adrian Lewis,284,20,264,20,244,T18,20,t1pt,284,1,0,190
Adrian Lewis,284,20,264,20,244,T18,20,t2pt,264,1,0,190
Adrian Lewis,284,20,264,20,244,T18,54,t3pt,244,1,1,190
Adrian Lewis,501,20,481,20,461,20,20,t1pt,501,0,0,191
Adrian Lewis,501,20,481,20,461,20,20,t2pt,481,0,0,191
Adrian Lewis,501,20,481,20,461,20,20,t3pt,461,0,0,191
Adrian Lewis,441,20,421,T19,364,19,20,t1pt,441,0,0,191
Adrian Lewis,441,20,421,T19,364,19,57,t2pt,421,0,1,191
Adrian Lewis,441,20,421,T19,364,19,19,t3pt,364,0,0,191
Adrian Lewis,345,20,325,T19,268,19,20,t1pt,345,0,0,191
Adrian Lewis,345,20,325,T19,268,19,57,t2pt,325,0,1,191
Adrian Lewis,345,20,325,T19,268,19,19,t3pt,268,0,0,191
Adrian Lewis,249,20,229,T20,169,20,20,t1pt,249,0,0,191
Adrian Lewis,249,20,229,T20,169,20,60,t2pt,229,0,1,191
Adrian Lewis,501,20,481,20,461,20,20,t1pt,501,0,0,192
Adrian Lewis,501,20,481,20,461,20,20,t2pt,481,0,0,192
Adrian Lewis,501,20,481,20,461,20,20,t3pt,461,0,0,192
Adrian Lewis,441,T20,381,20,361,T20,60,t1pt,441,0,1,192
Adrian Lewis,441,T20,381,20,361,T20,20,t2pt,381,0,0,192
Adrian Lewis,441,T20,381,20,361,T20,60,t3pt,361,0,1,192
Adrian Lewis,301,T20,241,T20,181,20,60,t1pt,301,0,1,192
Adrian Lewis,301,T20,241,T20,181,20,60,t2pt,241,0,1,192
Adrian Lewis,301,T20,241,T20,181,20,20,t3pt,181,0,0,192
Adrian Lewis,501,T20,441,20,421,20,60,t1pt,501,0,1,193
Adrian Lewis,501,T20,441,20,421,20,20,t2pt,441,0,0,193
Adrian Lewis,501,T20,441,20,421,20,20,t3pt,421,0,0,193
Adrian Lewis,401,20,381,5,376,20,20,t1pt,401,0,0,193
Adrian Lewis,401,20,381,5,376,20,5,t2pt,381,0,0,193
Adrian Lewis,401,20,381,5,376,20,20,t3pt,376,0,0,193
Adrian Lewis,356,20,336,T19,279,19,20,t1pt,356,0,0,193
Adrian Lewis,356,20,336,T19,279,19,57,t2pt,336,0,1,193
Adrian Lewis,356,20,336,T19,279,19,19,t3pt,279,0,0,193
Adrian Lewis,260,T20,200,T20,140,T20,60,t1pt,260,0,1,193
Adrian Lewis,260,T20,200,T20,140,T20,60,t2pt,200,0,1,193
Adrian Lewis,501,20,481,20,461,20,20,t1pt,501,1,0,194
Adrian Lewis,501,20,481,20,461,20,20,t2pt,481,1,0,194
Adrian Lewis,501,20,481,20,461,20,20,t3pt,461,1,0,194
Adrian Lewis,441,20,421,19,402,T19,20,t1pt,441,1,0,194
Adrian Lewis,441,20,421,19,402,T19,19,t2pt,421,1,0,194
Adrian Lewis,441,20,421,19,402,T19,57,t3pt,402,1,1,194
Adrian Lewis,345,20,325,19,306,3,20,t1pt,345,1,0,194
Adrian Lewis,345,20,325,19,306,3,19,t2pt,325,1,0,194
Adrian Lewis,345,20,325,19,306,3,3,t3pt,306,1,0,194
Adrian Lewis,303,T19,246,T19,189,19,57,t1pt,303,1,1,194
Adrian Lewis,303,T19,246,T19,189,19,57,t2pt,246,1,1,194
Adrian Lewis,303,T19,246,T19,189,19,19,t3pt,189,1,0,194
Adrian Lewis,501,20,481,19,462,4,20,t1pt,501,0,0,195
Adrian Lewis,501,20,481,19,462,4,19,t2pt,481,0,0,195
Adrian Lewis,501,20,481,19,462,4,4,t3pt,462,0,0,195
Adrian Lewis,458,20,438,19,419,T18,20,t1pt,458,0,0,195
Adrian Lewis,458,20,438,19,419,T18,19,t2pt,438,0,0,195
Adrian Lewis,458,20,438,19,419,T18,54,t3pt,419,0,1,195
Adrian Lewis,365,20,345,T19,288,19,20,t1pt,365,0,0,195
Adrian Lewis,365,20,345,T19,288,19,57,t2pt,345,0,1,195
Adrian Lewis,365,20,345,T19,288,19,19,t3pt,288,0,0,195
Adrian Lewis,269,19,250,20,230,20,19,t1pt,269,0,0,195
Adrian Lewis,269,19,250,20,230,20,20,t2pt,250,0,0,195
Adrian Lewis,269,19,250,20,230,20,20,t3pt,230,0,0,195
Adrian Lewis,210,20,190,T20,130,20,20,t1pt,210,0,0,195
Adrian Lewis,210,20,190,T20,130,20,60,t2pt,190,0,1,195
Adrian Lewis,501,T5,486,T20,426,20,15,t1pt,501,0,0,196
Adrian Lewis,501,T5,486,T20,426,20,60,t2pt,486,0,1,196
Adrian Lewis,501,T5,486,T20,426,20,20,t3pt,426,0,0,196
Adrian Lewis,406,1,405,T5,390,Bounce out,1,t1pt,406,0,0,196
Adrian Lewis,406,1,405,T5,390,Bounce out,15,t2pt,405,0,0,196
Adrian Lewis,406,1,405,T5,390,Bounce out,0,t3pt,390,0,0,196
Adrian Lewis,390,20,370,20,350,19,20,t1pt,390,0,0,196
Adrian Lewis,390,20,370,20,350,19,20,t2pt,370,0,0,196
Adrian Lewis,390,20,370,20,350,19,19,t3pt,350,0,0,196
Adrian Lewis,331,20,311,19,292,T19,20,t1pt,331,0,0,196
Adrian Lewis,331,20,311,19,292,T19,19,t2pt,311,0,0,196
Adrian Lewis,331,20,311,19,292,T19,57,t3pt,292,0,1,196
Adrian Lewis,501,T20,441,20,421,20,60,t1pt,501,0,1,197
Adrian Lewis,501,T20,441,20,421,20,20,t2pt,441,0,0,197
Adrian Lewis,501,T20,441,20,421,20,20,t3pt,421,0,0,197
Adrian Lewis,401,T20,341,20,321,19,60,t1pt,401,0,1,197
Adrian Lewis,401,T20,341,20,321,19,20,t2pt,341,0,0,197
Adrian Lewis,401,T20,341,20,321,19,19,t3pt,321,0,0,197
Adrian Lewis,302,T18,248,T18,194,T18,54,t1pt,302,0,1,197
Adrian Lewis,302,T18,248,T18,194,T18,54,t2pt,248,0,1,197
Adrian Lewis,302,T18,248,T18,194,T18,54,t3pt,194,0,1,197
Adrian Lewis,501,20,481,20,461,3,20,t1pt,501,1,0,198
Adrian Lewis,501,20,481,20,461,3,20,t2pt,481,1,0,198
Adrian Lewis,501,20,481,20,461,3,3,t3pt,461,1,0,198
Adrian Lewis,458,20,438,20,418,T1,20,t1pt,458,1,0,198
Adrian Lewis,458,20,438,20,418,T1,20,t2pt,438,1,0,198
Adrian Lewis,458,20,438,20,418,T1,3,t3pt,418,1,0,198
Adrian Lewis,415,T20,355,T20,295,20,60,t1pt,415,1,1,198
Adrian Lewis,415,T20,355,T20,295,20,60,t2pt,355,1,1,198
Adrian Lewis,415,T20,355,T20,295,20,20,t3pt,295,1,0,198
Adrian Lewis,275,T20,215,T20,155,T20,60,t1pt,275,1,1,198
Adrian Lewis,275,T20,215,T20,155,T20,60,t2pt,215,1,1,198
Adrian Lewis,501,20,481,20,461,20,20,t1pt,501,0,0,199
Adrian Lewis,501,20,481,20,461,20,20,t2pt,481,0,0,199
Adrian Lewis,501,20,481,20,461,20,20,t3pt,461,0,0,199
Adrian Lewis,441,T20,381,20,361,5,60,t1pt,441,0,1,199
Adrian Lewis,441,T20,381,20,361,5,20,t2pt,381,0,0,199
Adrian Lewis,441,T20,381,20,361,5,5,t3pt,361,0,0,199
Adrian Lewis,356,20,336,T19,279,19,20,t1pt,356,0,0,199
Adrian Lewis,356,20,336,T19,279,19,57,t2pt,336,0,1,199
Adrian Lewis,356,20,336,T19,279,19,19,t3pt,279,0,0,199
Adrian Lewis,260,20,240,20,220,20,20,t1pt,260,0,0,199
Adrian Lewis,260,20,240,20,220,20,20,t2pt,240,0,0,199
Adrian Lewis,260,20,240,20,220,20,20,t3pt,220,0,0,199
Adrian Lewis,501,20,481,20,461,T19,20,t1pt,501,0,0,200
Adrian Lewis,501,20,481,20,461,T19,20,t2pt,481,0,0,200
Adrian Lewis,501,20,481,20,461,T19,57,t3pt,461,0,1,200
Adrian Lewis,404,1,403,19,384,1,1,t1pt,404,0,0,200
Adrian Lewis,404,1,403,19,384,1,19,t2pt,403,0,0,200
Adrian Lewis,404,1,403,19,384,1,1,t3pt,384,0,0,200
Adrian Lewis,383,20,363,20,343,T20,20,t1pt,383,0,0,200
Adrian Lewis,383,20,363,20,343,T20,20,t2pt,363,0,0,200
Adrian Lewis,383,20,363,20,343,T20,60,t3pt,343,0,1,200
Adrian Lewis,283,20,263,20,243,T20,20,t1pt,283,0,0,200
Adrian Lewis,283,20,263,20,243,T20,20,t2pt,263,0,0,200
Adrian Lewis,283,20,263,20,243,T20,60,t3pt,243,0,1,200
Adrian Lewis,183,T20,123,20,103,20,60,t1pt,183,0,1,200
Adrian Lewis,501,20,481,20,461,20,20,t1pt,501,1,0,201
Adrian Lewis,501,20,481,20,461,20,20,t2pt,481,1,0,201
Adrian Lewis,501,20,481,20,461,20,20,t3pt,461,1,0,201
Adrian Lewis,441,T20,381,T20,321,20,60,t1pt,441,1,1,201
Adrian Lewis,441,T20,381,T20,321,20,60,t2pt,381,1,1,201
Adrian Lewis,441,T20,381,T20,321,20,20,t3pt,321,1,0,201
Adrian Lewis,301,T20,241,T20,181,3,60,t1pt,301,1,1,201
Adrian Lewis,301,T20,241,T20,181,3,60,t2pt,241,1,1,201
Adrian Lewis,301,T20,241,T20,181,3,3,t3pt,181,1,0,201
Adrian Lewis,501,20,481,20,461,T20,20,t1pt,501,0,0,202
Adrian Lewis,501,20,481,20,461,T20,20,t2pt,481,0,0,202
Adrian Lewis,501,20,481,20,461,T20,60,t3pt,461,0,1,202
Adrian Lewis,401,20,381,19,362,T19,20,t1pt,401,0,0,202
Adrian Lewis,401,20,381,19,362,T19,19,t2pt,381,0,0,202
Adrian Lewis,401,20,381,19,362,T19,57,t3pt,362,0,1,202
Adrian Lewis,305,1,304,T7,283,19,1,t1pt,305,0,0,202
Adrian Lewis,305,1,304,T7,283,19,21,t2pt,304,0,0,202
Adrian Lewis,305,1,304,T7,283,19,19,t3pt,283,0,0,202
Adrian Lewis,264,20,244,19,225,T18,20,t1pt,264,0,0,202
Adrian Lewis,264,20,244,19,225,T18,19,t2pt,244,0,0,202
Adrian Lewis,264,20,244,19,225,T18,54,t3pt,225,0,1,202
Adrian Lewis,501,20,481,T20,421,T20,20,t1pt,501,1,0,203
Adrian Lewis,501,20,481,T20,421,T20,60,t2pt,481,1,1,203
Adrian Lewis,501,20,481,T20,421,T20,60,t3pt,421,1,1,203
Adrian Lewis,361,T20,301,20,281,T20,60,t1pt,361,1,1,203
Adrian Lewis,361,T20,301,20,281,T20,20,t2pt,301,1,0,203
Adrian Lewis,361,T20,301,20,281,T20,60,t3pt,281,1,1,203
Adrian Lewis,221,T20,161,20,141,20,60,t1pt,221,1,1,203
Adrian Lewis,501,T20,441,T20,381,20,60,t1pt,501,1,1,204
Adrian Lewis,501,T20,441,T20,381,20,60,t2pt,441,1,1,204
Adrian Lewis,501,T20,441,T20,381,20,20,t3pt,381,1,0,204
Adrian Lewis,361,T5,346,T20,286,20,15,t1pt,361,1,0,204
Adrian Lewis,361,T5,346,T20,286,20,60,t2pt,346,1,1,204
Adrian Lewis,361,T5,346,T20,286,20,20,t3pt,286,1,0,204
Adrian Lewis,266,20,246,T19,189,T19,20,t1pt,266,1,0,204
Adrian Lewis,266,20,246,T19,189,T19,57,t2pt,246,1,1,204
Adrian Lewis,266,20,246,T19,189,T19,57,t3pt,189,1,1,204
Adrian Lewis,501,T20,441,T20,381,T20,60,t1pt,501,1,1,205
Adrian Lewis,501,T20,441,T20,381,T20,60,t2pt,441,1,1,205
Adrian Lewis,501,T20,441,T20,381,T20,60,t3pt,381,1,1,205
Adrian Lewis,321,5,316,1,315,T20,5,t1pt,321,1,0,205
Adrian Lewis,321,5,316,1,315,T20,1,t2pt,316,1,0,205
Adrian Lewis,321,5,316,1,315,T20,60,t3pt,315,1,1,205
Adrian Lewis,255,20,235,19,216,20,20,t1pt,255,1,0,205
Adrian Lewis,255,20,235,19,216,20,19,t2pt,235,1,0,205
Adrian Lewis,255,20,235,19,216,20,20,t3pt,216,1,0,205
Adrian Lewis,196,20,176,20,156,20,20,t1pt,196,1,0,205
Adrian Lewis,501,T20,441,T20,381,T19,60,t1pt,501,0,1,206
Adrian Lewis,501,T20,441,T20,381,T19,60,t2pt,441,0,1,206
Adrian Lewis,501,T20,441,T20,381,T19,57,t3pt,381,0,1,206
Adrian Lewis,324,T20,264,T20,204,T20,60,t1pt,324,0,1,206
Adrian Lewis,324,T20,264,T20,204,T20,60,t2pt,264,0,1,206
Adrian Lewis,324,T20,264,T20,204,T20,60,t3pt,204,0,1,206
Adrian Lewis,501,20,481,T20,421,20,20,t1pt,501,1,0,207
Adrian Lewis,501,20,481,T20,421,20,60,t2pt,481,1,1,207
Adrian Lewis,501,20,481,T20,421,20,20,t3pt,421,1,0,207
Adrian Lewis,401,20,381,T20,321,1,20,t1pt,401,1,0,207
Adrian Lewis,401,20,381,T20,321,1,60,t2pt,381,1,1,207
Adrian Lewis,401,20,381,T20,321,1,1,t3pt,321,1,0,207
Adrian Lewis,320,T20,260,20,240,20,60,t1pt,320,1,1,207
Adrian Lewis,320,T20,260,20,240,20,20,t2pt,260,1,0,207
Adrian Lewis,320,T20,260,20,240,20,20,t3pt,240,1,0,207
Adrian Lewis,220,20,200,T20,140,T20,20,t1pt,220,1,0,207
Adrian Lewis,220,20,200,T20,140,T20,60,t2pt,200,1,1,207
Adrian Lewis,501,20,481,T20,421,T20,20,t1pt,501,0,0,208
Adrian Lewis,501,20,481,T20,421,T20,60,t2pt,481,0,1,208
Adrian Lewis,501,20,481,T20,421,T20,60,t3pt,421,0,1,208
Adrian Lewis,361,T20,301,T20,241,T20,60,t1pt,361,0,1,208
Adrian Lewis,361,T20,301,T20,241,T20,60,t2pt,301,0,1,208
Adrian Lewis,361,T20,301,T20,241,T20,60,t3pt,241,0,1,208
Adrian Lewis,181,20,161,T20,101,T20,20,t1pt,181,0,0,208
Adrian Lewis,501,T20,441,5,436,20,60,t1pt,501,1,1,209
Adrian Lewis,501,T20,441,5,436,20,5,t2pt,441,1,0,209
Adrian Lewis,501,T20,441,5,436,20,20,t3pt,436,1,0,209
Adrian Lewis,416,20,396,T20,336,T20,20,t1pt,416,1,0,209
Adrian Lewis,416,20,396,T20,336,T20,60,t2pt,396,1,1,209
Adrian Lewis,416,20,396,T20,336,T20,60,t3pt,336,1,1,209
Adrian Lewis,276,20,256,20,236,20,20,t1pt,276,1,0,209
Adrian Lewis,276,20,256,20,236,20,20,t2pt,256,1,0,209
Adrian Lewis,276,20,256,20,236,20,20,t3pt,236,1,0,209
Adrian Lewis,216,20,196,20,176,T20,20,t1pt,216,1,0,209
Adrian Lewis,216,20,196,20,176,T20,20,t2pt,196,1,0,209
Adrian Lewis,501,20,481,Bounce out,481,20,20,t1pt,501,0,0,210
Adrian Lewis,501,20,481,Bounce out,481,20,0,t2pt,481,0,0,210
Adrian Lewis,501,20,481,Bounce out,481,20,20,t3pt,481,0,0,210
Adrian Lewis,461,20,441,20,421,20,20,t1pt,461,0,0,210
Adrian Lewis,461,20,441,20,421,20,20,t2pt,441,0,0,210
Adrian Lewis,461,20,441,20,421,20,20,t3pt,421,0,0,210
Adrian Lewis,401,1,400,T19,343,19,1,t1pt,401,0,0,210
Adrian Lewis,401,1,400,T19,343,19,57,t2pt,400,0,1,210
Adrian Lewis,401,1,400,T19,343,19,19,t3pt,343,0,0,210
Adrian Lewis,324,20,304,7,297,T19,20,t1pt,324,0,0,210
Adrian Lewis,324,20,304,7,297,T19,7,t2pt,304,0,0,210
Adrian Lewis,324,20,304,7,297,T19,57,t3pt,297,0,1,210
Adrian Lewis,501,T20,441,20,421,20,60,t1pt,501,0,1,211
Adrian Lewis,501,T20,441,20,421,20,20,t2pt,441,0,0,211
Adrian Lewis,501,T20,441,20,421,20,20,t3pt,421,0,0,211
Adrian Lewis,401,20,381,T19,324,19,20,t1pt,401,0,0,211
Adrian Lewis,401,20,381,T19,324,19,57,t2pt,381,0,1,211
Adrian Lewis,401,20,381,T19,324,19,19,t3pt,324,0,0,211
Adrian Lewis,305,20,285,T20,225,Bounce out,20,t1pt,305,0,0,211
Adrian Lewis,305,20,285,T20,225,Bounce out,60,t2pt,285,0,1,211
Adrian Lewis,305,20,285,T20,225,Bounce out,0,t3pt,225,0,0,211
Adrian Lewis,225,5,220,20,200,20,5,t1pt,225,0,0,211
Adrian Lewis,225,5,220,20,200,20,20,t2pt,220,0,0,211
Adrian Lewis,225,5,220,20,200,20,20,t3pt,200,0,0,211
Adrian Lewis,501,20,481,20,461,T20,20,t1pt,501,0,0,212
Adrian Lewis,501,20,481,20,461,T20,20,t2pt,481,0,0,212
Adrian Lewis,501,20,481,20,461,T20,60,t3pt,461,0,1,212
